index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-01-02 16:00:00-05:00,41.67,41.67,41.67,41.67,6091516.0,21.0,41.67,2018-01-02 16:00:00-05:00,2018-01-02,16:00:00,960,16
2018-01-03 16:00:00-05:00,41.89,41.89,41.89,41.89,6496231.0,20.0,41.89,2018-01-03 16:00:00-05:00,2018-01-03,16:00:00,960,16
2018-01-04 16:00:00-05:00,42.04,42.04,42.04,42.04,582176.0,13.0,42.04,2018-01-04 16:00:00-05:00,2018-01-04,16:00:00,960,16
2018-01-05 16:00:00-05:00,43.94,43.96,43.94,43.94,1036683.0,18.0,43.94,2018-01-05 16:00:00-05:00,2018-01-05,16:00:00,960,16
2018-01-08 16:00:00-05:00,44.38,44.38,44.38,44.38,1500518.0,16.0,44.38,2018-01-08 16:00:00-05:00,2018-01-08,16:00:00,960,16
2018-01-09 16:00:00-05:00,44.41,44.41,44.41,44.41,610846.0,16.0,44.41,2018-01-09 16:00:00-05:00,2018-01-09,16:00:00,960,16
2018-01-10 16:00:00-05:00,44.72,44.72,44.72,44.72,456849.0,13.0,44.72,2018-01-10 16:00:00-05:00,2018-01-10,16:00:00,960,16
2018-01-11 16:00:00-05:00,44.88,44.88,44.88,44.88,465972.0,12.0,44.88,2018-01-11 16:00:00-05:00,2018-01-11,16:00:00,960,16
2018-01-12 16:00:00-05:00,44.67,44.67,44.65,44.67,576242.0,13.0,44.67,2018-01-12 16:00:00-05:00,2018-01-12,16:00:00,960,16
2018-01-16 16:00:00-05:00,44.73,44.73,44.73,44.73,684599.0,13.0,44.73,2018-01-16 16:00:00-05:00,2018-01-16,16:00:00,960,16
2018-01-17 16:00:00-05:00,44.88,44.88,44.88,44.88,706700.0,14.0,44.88,2018-01-17 16:00:00-05:00,2018-01-17,16:00:00,960,16
2018-01-18 16:00:00-05:00,44.19,44.19,44.19,44.19,1342872.0,12.0,44.19,2018-01-18 16:00:00-05:00,2018-01-18,16:00:00,960,16
2018-01-19 16:00:00-05:00,44.29,44.31,44.29,44.31,1090824.0,11.0,44.31,2018-01-19 16:00:00-05:00,2018-01-19,16:00:00,960,16
2018-01-22 16:00:00-05:00,43.58,43.58,43.58,43.58,1138273.0,9.0,43.58,2018-01-22 16:00:00-05:00,2018-01-22,16:00:00,960,16
