index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-01-02 16:00:00-05:00,147.29,147.29,147.29,147.29,166184.0,18.0,147.29,2018-01-02 16:00:00-05:00,2018-01-02,16:00:00,960,16
2018-01-03 16:00:00-05:00,148.76,148.76,148.76,148.76,114648.0,12.0,148.76,2018-01-03 16:00:00-05:00,2018-01-03,16:00:00,960,16
2018-01-04 16:00:00-05:00,151.34,151.34,151.34,151.34,174087.0,14.0,151.34,2018-01-04 16:00:00-05:00,2018-01-04,16:00:00,960,16
2018-01-05 16:00:00-05:00,151.78,151.78,151.78,151.78,166639.0,24.0,151.78,2018-01-05 16:00:00-05:00,2018-01-05,16:00:00,960,16
2018-01-08 16:00:00-05:00,152.03,152.03,152.03,152.03,242192.0,17.0,152.03,2018-01-08 16:00:00-05:00,2018-01-08,16:00:00,960,16
2018-01-09 16:00:00-05:00,151.39,151.39,151.39,151.39,74782.0,21.0,151.39,2018-01-09 16:00:00-05:00,2018-01-09,16:00:00,960,16
2018-01-10 16:00:00-05:00,150.55,150.55,150.55,150.55,68377.0,16.0,150.55,2018-01-10 16:00:00-05:00,2018-01-10,16:00:00,960,16
2018-01-11 16:00:00-05:00,152.17,152.17,152.17,152.17,243271.0,15.0,152.17,2018-01-11 16:00:00-05:00,2018-01-11,16:00:00,960,16
2018-01-12 16:00:00-05:00,150.68,150.69,150.68,150.68,195449.0,19.0,150.68,2018-01-12 16:00:00-05:00,2018-01-12,16:00:00,960,16
2018-01-16 16:00:00-05:00,151.39,151.39,151.39,151.39,414472.0,25.0,151.39,2018-01-16 16:00:00-05:00,2018-01-16,16:00:00,960,16
2018-01-17 16:00:00-05:00,152.75,152.75,152.75,152.75,120073.0,21.0,152.75,2018-01-17 16:00:00-05:00,2018-01-17,16:00:00,960,16
2018-01-18 16:00:00-05:00,151.94,151.94,151.94,151.94,76034.0,16.0,151.94,2018-01-18 16:00:00-05:00,2018-01-18,16:00:00,960,16
2018-01-19 16:00:00-05:00,154.06,154.06,154.06,154.06,132235.0,13.0,154.06,2018-01-19 16:00:00-05:00,2018-01-19,16:00:00,960,16
2018-01-22 16:00:00-05:00,155.07,155.07,155.07,155.07,130665.0,13.0,155.07,2018-01-22 16:00:00-05:00,2018-01-22,16:00:00,960,16
2018-01-23 16:00:00-05:00,154.85,154.86,153.87,154.85,129025.0,15.0,154.83,2018-01-23 16:00:00-05:00,2018-01-23,16:00:00,960,16
2018-01-24 16:00:00-05:00,154.92,154.92,154.92,154.92,99284.0,17.0,154.92,2018-01-24 16:00:00-05:00,2018-01-24,16:00:00,960,16
2018-01-25 16:00:00-05:00,156.42,156.42,156.42,156.42,87981.0,19.0,156.42,2018-01-25 16:00:00-05:00,2018-01-25,16:00:00,960,16
2018-01-26 16:00:00-05:00,157.54,157.54,157.54,157.54,115686.0,17.0,157.54,2018-01-26 16:00:00-05:00,2018-01-26,16:00:00,960,16
