index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-01-02 16:00:00-05:00,22.99,22.99,22.99,22.99,742658.0,22.0,22.99,2018-01-02 16:00:00-05:00,2018-01-02,16:00:00,960,16
2018-01-03 16:00:00-05:00,23.0,23.0,23.0,23.0,562382.0,12.0,23.0,2018-01-03 16:00:00-05:00,2018-01-03,16:00:00,960,16
2018-01-04 16:00:00-05:00,23.09,23.09,23.09,23.09,1496554.0,25.0,23.09,2018-01-04 16:00:00-05:00,2018-01-04,16:00:00,960,16
2018-01-05 16:00:00-05:00,23.14,23.14,23.14,23.14,929708.0,16.0,23.14,2018-01-05 16:00:00-05:00,2018-01-05,16:00:00,960,16
2018-01-08 16:00:00-05:00,23.38,23.38,23.38,23.38,1460566.0,25.0,23.38,2018-01-08 16:00:00-05:00,2018-01-08,16:00:00,960,16
2018-01-09 16:00:00-05:00,23.33,23.33,23.33,23.33,530904.0,21.0,23.33,2018-01-09 16:00:00-05:00,2018-01-09,16:00:00,960,16
2018-01-10 16:00:00-05:00,22.93,22.93,22.93,22.93,746060.0,20.0,22.93,2018-01-10 16:00:00-05:00,2018-01-10,16:00:00,960,16
2018-01-11 16:00:00-05:00,23.22,23.22,23.22,23.22,733414.0,17.0,23.22,2018-01-11 16:00:00-05:00,2018-01-11,16:00:00,960,16
2018-01-12 16:00:00-05:00,23.43,23.43,23.43,23.43,888206.0,23.0,23.43,2018-01-12 16:00:00-05:00,2018-01-12,16:00:00,960,16
2018-01-16 16:00:00-05:00,23.37,23.37,23.37,23.37,1898718.0,34.0,23.37,2018-01-16 16:00:00-05:00,2018-01-16,16:00:00,960,16
2018-01-17 16:00:00-05:00,22.0,22.0,22.0,22.0,1250410.0,21.0,22.0,2018-01-17 16:00:00-05:00,2018-01-17,16:00:00,960,16
2018-01-18 16:00:00-05:00,22.46,22.47,22.46,22.47,2495518.0,35.0,22.46,2018-01-18 16:00:00-05:00,2018-01-18,16:00:00,960,16
2018-01-19 16:00:00-05:00,22.65,22.65,22.65,22.65,1257548.0,20.0,22.65,2018-01-19 16:00:00-05:00,2018-01-19,16:00:00,960,16
2018-01-22 16:00:00-05:00,22.9,22.9,22.9,22.9,1151538.0,32.0,22.9,2018-01-22 16:00:00-05:00,2018-01-22,16:00:00,960,16
2018-01-23 16:00:00-05:00,22.93,22.93,22.76,22.93,705504.0,18.0,22.9,2018-01-23 16:00:00-05:00,2018-01-23,16:00:00,960,16
2018-01-24 16:00:00-05:00,23.97,23.97,23.97,23.97,1286326.0,19.0,23.97,2018-01-24 16:00:00-05:00,2018-01-24,16:00:00,960,16
2018-01-25 16:00:00-05:00,24.07,24.07,24.07,24.07,829940.0,26.0,24.07,2018-01-25 16:00:00-05:00,2018-01-25,16:00:00,960,16
2018-01-26 16:00:00-05:00,24.32,24.32,24.32,24.32,867286.0,22.0,24.32,2018-01-26 16:00:00-05:00,2018-01-26,16:00:00,960,16
2018-01-29 16:00:00-05:00,23.8,23.8,23.8,23.8,877124.0,27.0,23.8,2018-01-29 16:00:00-05:00,2018-01-29,16:00:00,960,16
2018-01-30 16:00:00-05:00,23.69,23.69,23.68,23.68,1080048.0,29.0,23.69,2018-01-30 16:00:00-05:00,2018-01-30,16:00:00,960,16
2018-01-31 16:00:00-05:00,23.32,23.32,23.32,23.32,1461764.0,21.0,23.32,2018-01-31 16:00:00-05:00,2018-01-31,16:00:00,960,16
2018-02-01 16:00:00-05:00,23.12,23.12,23.0,23.12,1104016.0,32.0,23.12,2018-02-01 16:00:00-05:00,2018-02-01,16:00:00,960,16
2018-02-02 16:00:00-05:00,22.72,22.72,22.72,22.72,1577856.0,23.0,22.72,2018-02-02 16:00:00-05:00,2018-02-02,16:00:00,960,16
2018-02-05 16:00:00-05:00,22.09,22.11,22.06,22.06,1373816.0,40.0,22.09,2018-02-05 16:00:00-05:00,2018-02-05,16:00:00,960,16
2018-02-06 16:00:00-05:00,22.5,22.5,22.5,22.5,983198.0,23.0,22.5,2018-02-06 16:00:00-05:00,2018-02-06,16:00:00,960,16
2018-02-07 16:00:00-05:00,22.59,22.59,22.59,22.59,757974.0,30.0,22.59,2018-02-07 16:00:00-05:00,2018-02-07,16:00:00,960,16
2018-02-08 16:00:00-05:00,22.13,22.13,22.13,22.13,618686.0,18.0,22.13,2018-02-08 16:00:00-05:00,2018-02-08,16:00:00,960,16
2018-02-09 16:00:00-05:00,22.69,22.69,22.69,22.69,682586.0,22.0,22.69,2018-02-09 16:00:00-05:00,2018-02-09,16:00:00,960,16
2018-02-12 16:00:00-05:00,22.42,22.42,22.42,22.42,2751492.0,26.0,22.42,2018-02-12 16:00:00-05:00,2018-02-12,16:00:00,960,16
2018-02-13 16:00:00-05:00,22.73,22.73,22.72,22.73,1060138.0,22.0,22.73,2018-02-13 16:00:00-05:00,2018-02-13,16:00:00,960,16
