index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2020-09-30 16:00:00-04:00,9.47,9.98,9.47,9.655,1066154.0,261.0,9.513206,2020-09-30 16:00:00-04:00,2020-09-30,16:00:00,960,16
2020-10-01 16:00:00-04:00,9.45,9.5,9.4,9.45,956986.0,59.0,9.460127,2020-10-01 16:00:00-04:00,2020-10-01,16:00:00,960,16
2020-10-02 16:00:00-04:00,9.2,9.2,9.15,9.15,393161.0,17.0,9.199977,2020-10-02 16:00:00-04:00,2020-10-02,16:00:00,960,16
2020-10-05 16:00:00-04:00,9.03,9.1,9.03,9.05,227719.0,14.0,9.030363,2020-10-05 16:00:00-04:00,2020-10-05,16:00:00,960,16
2020-10-06 16:00:00-04:00,9.88,9.97,9.87,9.9,27970078.0,46.0,9.899999,2020-10-06 16:00:00-04:00,2020-10-06,16:00:00,960,16
2020-10-07 16:00:00-04:00,10.12,10.14,10.09,10.09,2877.0,26.0,10.110966,2020-10-07 16:00:00-04:00,2020-10-07,16:00:00,960,16
2020-10-08 16:00:00-04:00,10.0,10.01,9.99,10.01,105543.0,19.0,10.000092,2020-10-08 16:00:00-04:00,2020-10-08,16:00:00,960,16
2020-10-09 16:00:00-04:00,9.95,9.97,9.95,9.97,748912.0,16.0,9.95001,2020-10-09 16:00:00-04:00,2020-10-09,16:00:00,960,16
2020-10-12 16:00:00-04:00,9.89,9.89,9.89,9.89,416439.0,7.0,9.889998,2020-10-12 16:00:00-04:00,2020-10-12,16:00:00,960,16
2020-10-13 16:00:00-04:00,9.47,9.47,9.45,9.45,222316.0,11.0,9.469909,2020-10-13 16:00:00-04:00,2020-10-13,16:00:00,960,16
2020-10-14 16:00:00-04:00,9.33,9.34,9.33,9.34,271094.0,7.0,9.339908,2020-10-14 16:00:00-04:00,2020-10-14,16:00:00,960,16
2020-10-15 16:00:00-04:00,9.91,9.92,9.85,9.85,331916.0,19.0,9.909858,2020-10-15 16:00:00-04:00,2020-10-15,16:00:00,960,16
2020-10-16 16:00:00-04:00,9.71,9.71,9.7,9.7,241514.0,10.0,9.709986,2020-10-16 16:00:00-04:00,2020-10-16,16:00:00,960,16
2020-10-19 16:00:00-04:00,9.58,9.58,9.57,9.57,148569.0,8.0,9.570004,2020-10-19 16:00:00-04:00,2020-10-19,16:00:00,960,16
2020-10-20 16:00:00-04:00,9.27,9.27,9.27,9.27,1151871.0,13.0,9.270012,2020-10-20 16:00:00-04:00,2020-10-20,16:00:00,960,16
2020-10-21 16:00:00-04:00,9.2,9.21,9.2,9.21,207100.0,9.0,9.200014,2020-10-21 16:00:00-04:00,2020-10-21,16:00:00,960,16
2020-10-22 16:00:00-04:00,9.68,9.68,9.66,9.66,241638.0,10.0,9.679901,2020-10-22 16:00:00-04:00,2020-10-22,16:00:00,960,16
2020-10-23 16:00:00-04:00,9.49,9.49,9.49,9.49,203516.0,5.0,9.490005,2020-10-23 16:00:00-04:00,2020-10-23,16:00:00,960,16
2020-10-26 16:00:00-04:00,9.97,9.97,9.93,9.93,621795.0,19.0,9.950628,2020-10-26 16:00:00-04:00,2020-10-26,16:00:00,960,16
2020-10-27 16:00:00-04:00,10.95,11.34,10.92,11.0,758429.0,350.0,10.980058,2020-10-27 16:00:00-04:00,2020-10-27,16:00:00,960,16
2020-10-28 16:00:00-04:00,10.84,10.86,10.78,10.86,401169.0,33.0,10.849891,2020-10-28 16:00:00-04:00,2020-10-28,16:00:00,960,16
2020-10-29 16:00:00-04:00,10.75,10.75,10.73,10.74,280772.0,6.0,10.749975,2020-10-29 16:00:00-04:00,2020-10-29,16:00:00,960,16
2020-10-30 16:00:00-04:00,10.13,10.19,10.13,10.13,853454.0,11.0,10.130031,2020-10-30 16:00:00-04:00,2020-10-30,16:00:00,960,16
2020-11-02 16:00:00-05:00,10.57,10.57,10.54,10.54,255533.0,8.0,10.54141,2020-11-02 16:00:00-05:00,2020-11-02,16:00:00,960,16
2020-11-03 16:00:00-05:00,10.5,10.5,10.47,10.47,323954.0,9.0,10.499929,2020-11-03 16:00:00-05:00,2020-11-03,16:00:00,960,16
2020-11-04 16:00:00-05:00,10.72,10.72,10.72,10.72,972354.0,5.0,10.720001,2020-11-04 16:00:00-05:00,2020-11-04,16:00:00,960,16
2020-11-05 16:00:00-05:00,11.88,11.9,11.87,11.9,291157.0,12.0,11.880026,2020-11-05 16:00:00-05:00,2020-11-05,16:00:00,960,16
2020-11-06 16:00:00-05:00,13.83,13.83,13.8,13.8,560284.0,31.0,13.829851,2020-11-06 16:00:00-05:00,2020-11-06,16:00:00,960,16
2020-11-09 16:00:00-05:00,14.67,14.7,14.65,14.7,615122.0,32.0,14.67013,2020-11-09 16:00:00-05:00,2020-11-09,16:00:00,960,16
2020-11-10 16:00:00-05:00,13.95,14.0,13.9,13.95,510617.0,36.0,13.999527,2020-11-10 16:00:00-05:00,2020-11-10,16:00:00,960,16
2020-11-11 16:00:00-05:00,15.96,15.98,15.96,15.96,841645.0,66.0,15.960142,2020-11-11 16:00:00-05:00,2020-11-11,16:00:00,960,16
2020-11-12 16:00:00-05:00,14.57,14.69,14.54,14.68,604252.0,60.0,14.580285,2020-11-12 16:00:00-05:00,2020-11-12,16:00:00,960,16
2020-11-13 16:00:00-05:00,15.8,15.8,15.68,15.8,3189235.0,41.0,15.799962,2020-11-13 16:00:00-05:00,2020-11-13,16:00:00,960,16
2020-11-16 16:00:00-05:00,15.93,15.96,15.9,15.9,474175.0,25.0,15.929832,2020-11-16 16:00:00-05:00,2020-11-16,16:00:00,960,16
2020-11-17 16:00:00-05:00,17.85,17.85,17.83,17.83,773739.0,37.0,17.849801,2020-11-17 16:00:00-05:00,2020-11-17,16:00:00,960,16
2020-11-18 16:00:00-05:00,17.86,17.9898,17.86,17.9,1000513.0,23.0,17.899638,2020-11-18 16:00:00-05:00,2020-11-18,16:00:00,960,16
2020-11-19 16:00:00-05:00,18.98,19.0,18.72,18.97,1237871.0,146.0,18.979559,2020-11-19 16:00:00-05:00,2020-11-19,16:00:00,960,16
2020-11-20 16:00:00-05:00,18.1311,18.16,18.1311,18.15,953985.0,40.0,18.150035,2020-11-20 16:00:00-05:00,2020-11-20,16:00:00,960,16
2020-11-23 16:00:00-05:00,21.04,21.09,20.9,21.055,985934.0,58.0,21.040064,2020-11-23 16:00:00-05:00,2020-11-23,16:00:00,960,16
2020-11-24 16:00:00-05:00,23.8425,23.9,23.5,23.75,1053250.0,95.0,23.81974,2020-11-24 16:00:00-05:00,2020-11-24,16:00:00,960,16
2020-11-25 16:00:00-05:00,29.0,29.05,28.8,28.8,990484.0,120.0,29.047344,2020-11-25 16:00:00-05:00,2020-11-25,16:00:00,960,16
2020-11-27 16:00:00-05:00,28.43,28.49,28.43,28.49,5811.0,34.0,28.458693,2020-11-27 16:00:00-05:00,2020-11-27,16:00:00,960,16
2020-11-30 16:00:00-05:00,27.12,27.12,26.94,27.0,766642.0,38.0,27.1093,2020-11-30 16:00:00-05:00,2020-11-30,16:00:00,960,16
2020-12-01 16:00:00-05:00,25.82,25.82,25.61,25.6498,538086.0,47.0,25.67179,2020-12-01 16:00:00-05:00,2020-12-01,16:00:00,960,16
2020-12-02 16:00:00-05:00,22.4698,22.51,22.42,22.44,1831516.0,82.0,22.509548,2020-12-02 16:00:00-05:00,2020-12-02,16:00:00,960,16
2020-12-03 16:00:00-05:00,24.0,24.03,23.98,23.9998,584527.0,34.0,24.029726,2020-12-03 16:00:00-05:00,2020-12-03,16:00:00,960,16
2020-12-04 16:00:00-05:00,23.85,23.85,23.84,23.84,966477.0,27.0,23.849996,2020-12-04 16:00:00-05:00,2020-12-04,16:00:00,960,16
2020-12-07 16:00:00-05:00,28.99,29.0,28.82,28.82,1100050.0,205.0,28.939139,2020-12-07 16:00:00-05:00,2020-12-07,16:00:00,960,16
2020-12-08 16:00:00-05:00,28.56,28.59,28.4,28.5,832342.0,46.0,28.589745,2020-12-08 16:00:00-05:00,2020-12-08,16:00:00,960,16
