index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-01-02 16:00:00-05:00,84.04,84.04,84.04,84.04,1086.0,2.0,84.04,2018-01-02 16:00:00-05:00,2018-01-02,16:00:00,960,16
2018-01-03 16:00:00-05:00,83.92,83.92,83.92,83.92,220395.0,18.0,83.92,2018-01-03 16:00:00-05:00,2018-01-03,16:00:00,960,16
2018-01-05 16:00:00-05:00,84.08,84.08,84.07,84.08,226577.0,18.0,84.08,2018-01-05 16:00:00-05:00,2018-01-05,16:00:00,960,16
2018-01-09 16:00:00-05:00,84.22,84.22,84.12,84.12,636.0,3.0,84.19,2018-01-09 16:00:00-05:00,2018-01-09,16:00:00,960,16
2018-01-10 16:00:00-05:00,84.13,84.13,84.13,84.13,684.0,2.0,84.13,2018-01-10 16:00:00-05:00,2018-01-10,16:00:00,960,16
2018-01-12 16:00:00-05:00,83.85,83.85,83.85,83.85,170081.0,15.0,83.85,2018-01-12 16:00:00-05:00,2018-01-12,16:00:00,960,16
2018-01-16 16:00:00-05:00,83.59,83.59,83.59,83.59,684.0,2.0,83.59,2018-01-16 16:00:00-05:00,2018-01-16,16:00:00,960,16
2018-01-17 16:00:00-05:00,84.56,84.56,84.56,84.56,744.0,2.0,84.56,2018-01-17 16:00:00-05:00,2018-01-17,16:00:00,960,16
2018-01-18 16:00:00-05:00,83.91,83.91,83.91,83.91,744.0,2.0,83.91,2018-01-18 16:00:00-05:00,2018-01-18,16:00:00,960,16
2018-01-23 16:00:00-05:00,85.14,85.14,85.14,85.14,700.0,2.0,85.14,2018-01-23 16:00:00-05:00,2018-01-23,16:00:00,960,16
2018-01-24 16:00:00-05:00,84.57,84.57,84.57,84.57,434.0,2.0,84.57,2018-01-24 16:00:00-05:00,2018-01-24,16:00:00,960,16
2018-01-25 16:00:00-05:00,84.31,84.31,84.31,84.31,1532.0,2.0,84.31,2018-01-25 16:00:00-05:00,2018-01-25,16:00:00,960,16
2018-01-29 16:00:00-05:00,103.0,103.0,103.0,103.0,416.0,2.0,103.0,2018-01-29 16:00:00-05:00,2018-01-29,16:00:00,960,16
2018-01-30 16:00:00-05:00,104.77,104.77,104.77,104.77,390903.0,18.0,104.77,2018-01-30 16:00:00-05:00,2018-01-30,16:00:00,960,16
2018-02-05 16:00:00-05:00,104.18,104.18,104.18,104.18,552975.0,23.0,104.18,2018-02-05 16:00:00-05:00,2018-02-05,16:00:00,960,16
2018-02-08 16:00:00-05:00,103.08,103.08,103.08,103.08,100.0,1.0,103.08,2018-02-08 16:00:00-05:00,2018-02-08,16:00:00,960,16
2018-02-09 16:00:00-05:00,102.57,102.57,102.57,102.57,276.0,2.0,102.57,2018-02-09 16:00:00-05:00,2018-02-09,16:00:00,960,16
2018-02-14 16:00:00-05:00,101.22,101.22,101.22,101.22,400.0,4.0,101.22,2018-02-14 16:00:00-05:00,2018-02-14,16:00:00,960,16
2018-02-16 16:00:00-05:00,101.35,101.47,101.35,101.47,2499204.0,18.0,101.35,2018-02-16 16:00:00-05:00,2018-02-16,16:00:00,960,16
2018-03-01 16:00:00-05:00,102.39,102.39,102.39,102.39,496.0,2.0,102.39,2018-03-01 16:00:00-05:00,2018-03-01,16:00:00,960,16
2018-03-14 16:00:00-04:00,103.69,103.72,103.69,103.71,1000.0,6.0,103.71,2018-03-14 16:00:00-04:00,2018-03-14,16:00:00,960,16
2018-04-09 16:00:00-04:00,105.72,105.72,105.72,105.72,1594556.0,20.0,105.72,2018-04-09 16:00:00-04:00,2018-04-09,16:00:00,960,16
2018-05-17 16:00:00-04:00,105.62,105.62,105.62,105.62,228218.0,13.0,105.62,2018-05-17 16:00:00-04:00,2018-05-17,16:00:00,960,16
2018-05-18 16:00:00-04:00,105.7,105.7,105.7,105.7,651594.0,17.0,105.7,2018-05-18 16:00:00-04:00,2018-05-18,16:00:00,960,16
2018-05-23 16:00:00-04:00,106.38,106.38,106.38,106.38,944114.0,12.0,106.38,2018-05-23 16:00:00-04:00,2018-05-23,16:00:00,960,16
2018-05-30 16:00:00-04:00,106.72,106.72,106.72,106.72,167573.0,20.0,106.72,2018-05-30 16:00:00-04:00,2018-05-30,16:00:00,960,16
2018-06-01 16:00:00-04:00,106.1,106.1,106.1,106.1,173490.0,19.0,106.1,2018-06-01 16:00:00-04:00,2018-06-01,16:00:00,960,16
2018-06-21 16:00:00-04:00,108.07,108.07,108.07,108.07,207561.0,17.0,108.07,2018-06-21 16:00:00-04:00,2018-06-21,16:00:00,960,16
2018-06-22 16:00:00-04:00,108.26,108.26,108.26,108.26,1472203.0,7.0,108.26,2018-06-22 16:00:00-04:00,2018-06-22,16:00:00,960,16
2018-06-28 16:00:00-04:00,106.24,106.24,106.17,106.17,1534871.0,43.0,106.17,2018-06-28 16:00:00-04:00,2018-06-28,16:00:00,960,16
2018-06-29 16:00:00-04:00,108.03,108.03,107.74,107.87,30345194.0,81.0,107.94,2018-06-29 16:00:00-04:00,2018-06-29,16:00:00,960,16
2018-07-05 16:00:00-04:00,109.54,109.54,109.54,109.54,1944411.0,13.0,109.54,2018-07-05 16:00:00-04:00,2018-07-05,16:00:00,960,16
2018-07-06 16:00:00-04:00,108.82,108.83,108.73,108.75,6600.0,11.0,108.81,2018-07-06 16:00:00-04:00,2018-07-06,16:00:00,960,16
2018-07-09 16:00:00-04:00,109.4,109.42,109.4,109.42,1158498.0,10.0,109.4,2018-07-09 16:00:00-04:00,2018-07-09,16:00:00,960,16
2018-07-10 16:00:00-04:00,19.64,19.64,19.63,19.63,920181.0,12.0,19.63,2018-07-10 16:00:00-04:00,2018-07-10,16:00:00,960,16
2018-07-12 16:00:00-04:00,22.12,22.12,22.12,22.12,210.0,3.0,22.12,2018-07-12 16:00:00-04:00,2018-07-12,16:00:00,960,16
2018-07-13 16:00:00-04:00,21.41,21.41,21.41,21.41,200000.0,1.0,21.41,2018-07-13 16:00:00-04:00,2018-07-13,16:00:00,960,16
2018-07-20 16:00:00-04:00,21.73,21.73,21.61,21.61,5896.0,10.0,21.62,2018-07-20 16:00:00-04:00,2018-07-20,16:00:00,960,16
2018-07-23 16:00:00-04:00,21.48,21.48,21.48,21.48,446.0,2.0,21.48,2018-07-23 16:00:00-04:00,2018-07-23,16:00:00,960,16
2018-07-25 16:00:00-04:00,21.53,21.53,21.53,21.53,1496217.0,6.0,21.53,2018-07-25 16:00:00-04:00,2018-07-25,16:00:00,960,16
2018-07-26 16:00:00-04:00,21.69,21.69,21.69,21.69,1000.0,1.0,21.69,2018-07-26 16:00:00-04:00,2018-07-26,16:00:00,960,16
2018-08-21 16:00:00-04:00,20.36,20.36,20.36,20.36,100.0,1.0,20.36,2018-08-21 16:00:00-04:00,2018-08-21,16:00:00,960,16
2018-08-23 16:00:00-04:00,20.53,20.53,20.53,20.53,235364.0,7.0,20.53,2018-08-23 16:00:00-04:00,2018-08-23,16:00:00,960,16
2018-09-14 16:00:00-04:00,21.68,21.68,21.68,21.68,200.0,2.0,21.67,2018-09-14 16:00:00-04:00,2018-09-14,16:00:00,960,16
2018-09-17 16:00:00-04:00,20.88,20.88,20.88,20.88,184.0,3.0,20.88,2018-09-17 16:00:00-04:00,2018-09-17,16:00:00,960,16
2018-10-10 16:00:00-04:00,20.94,20.94,20.94,20.94,880.0,2.0,20.94,2018-10-10 16:00:00-04:00,2018-10-10,16:00:00,960,16
2018-10-19 16:00:00-04:00,21.45,21.45,21.45,21.45,500.0,1.0,21.45,2018-10-19 16:00:00-04:00,2018-10-19,16:00:00,960,16
2018-10-30 16:00:00-04:00,21.89,21.89,21.89,21.89,2100.0,5.0,21.89,2018-10-30 16:00:00-04:00,2018-10-30,16:00:00,960,16
2018-11-21 16:00:00-05:00,23.3,23.3,23.3,23.3,901.0,6.0,23.3,2018-11-21 16:00:00-05:00,2018-11-21,16:00:00,960,16
2018-12-26 16:00:00-05:00,22.8,22.8,22.8,22.8,100.0,1.0,22.8,2018-12-26 16:00:00-05:00,2018-12-26,16:00:00,960,16
2019-01-28 16:00:00-05:00,23.56,23.56,23.56,23.56,214314.0,3.0,23.56,2019-01-28 16:00:00-05:00,2019-01-28,16:00:00,960,16
2019-01-29 16:00:00-05:00,23.72,23.72,23.72,23.72,225.0,1.0,23.72,2019-01-29 16:00:00-05:00,2019-01-29,16:00:00,960,16
2019-03-20 16:00:00-04:00,24.87,24.87,24.87,24.87,200.0,2.0,24.87,2019-03-20 16:00:00-04:00,2019-03-20,16:00:00,960,16
2019-04-05 16:00:00-04:00,24.63,24.63,24.63,24.63,2265.0,3.0,24.63,2019-04-05 16:00:00-04:00,2019-04-05,16:00:00,960,16
2019-04-11 16:00:00-04:00,24.16,24.16,24.16,24.16,212583.0,2.0,24.16,2019-04-11 16:00:00-04:00,2019-04-11,16:00:00,960,16
2019-04-12 16:00:00-04:00,23.88,23.88,23.88,23.88,150.0,1.0,23.88,2019-04-12 16:00:00-04:00,2019-04-12,16:00:00,960,16
2019-04-25 16:00:00-04:00,24.73,24.73,24.73,24.73,150000.0,1.0,24.73,2019-04-25 16:00:00-04:00,2019-04-25,16:00:00,960,16
2019-05-03 16:00:00-04:00,26.17,26.17,26.17,26.17,189129.0,5.0,26.17,2019-05-03 16:00:00-04:00,2019-05-03,16:00:00,960,16
2019-05-09 16:00:00-04:00,25.48,25.48,25.48,25.48,578.0,2.0,25.48,2019-05-09 16:00:00-04:00,2019-05-09,16:00:00,960,16
2019-05-10 16:00:00-04:00,26.5,26.5,26.5,26.5,668639.0,8.0,26.5,2019-05-10 16:00:00-04:00,2019-05-10,16:00:00,960,16
2019-05-13 16:00:00-04:00,26.37,26.39,26.37,26.39,804205.0,14.0,26.39,2019-05-13 16:00:00-04:00,2019-05-13,16:00:00,960,16
2019-05-14 16:00:00-04:00,26.66,26.66,26.66,26.66,546956.0,5.0,26.66,2019-05-14 16:00:00-04:00,2019-05-14,16:00:00,960,16
2019-05-21 16:00:00-04:00,26.19,26.19,26.19,26.19,200.0,2.0,26.19,2019-05-21 16:00:00-04:00,2019-05-21,16:00:00,960,16
2019-05-24 16:00:00-04:00,26.32,26.32,26.32,26.32,1819.0,8.0,26.32,2019-05-24 16:00:00-04:00,2019-05-24,16:00:00,960,16
2019-05-28 16:00:00-04:00,25.98,25.98,25.98,25.98,197.0,1.0,25.98,2019-05-28 16:00:00-04:00,2019-05-28,16:00:00,960,16
2019-05-30 16:00:00-04:00,25.56,25.56,25.56,25.56,220544.0,13.0,25.56,2019-05-30 16:00:00-04:00,2019-05-30,16:00:00,960,16
2019-06-04 16:00:00-04:00,25.29,25.29,25.29,25.29,1119792.0,4.0,25.29,2019-06-04 16:00:00-04:00,2019-06-04,16:00:00,960,16
2019-06-06 16:00:00-04:00,25.55,25.55,25.55,25.55,159258.0,5.0,25.55,2019-06-06 16:00:00-04:00,2019-06-06,16:00:00,960,16
2019-06-10 16:00:00-04:00,25.78,25.78,25.78,25.78,602741.0,9.0,25.78,2019-06-10 16:00:00-04:00,2019-06-10,16:00:00,960,16
2019-06-11 16:00:00-04:00,25.52,25.52,25.52,25.52,307602.0,11.0,25.52,2019-06-11 16:00:00-04:00,2019-06-11,16:00:00,960,16
2019-06-13 16:00:00-04:00,25.78,25.78,25.78,25.78,393350.0,16.0,25.78,2019-06-13 16:00:00-04:00,2019-06-13,16:00:00,960,16
2019-06-14 16:00:00-04:00,25.79,25.79,25.79,25.79,153259.0,11.0,25.79,2019-06-14 16:00:00-04:00,2019-06-14,16:00:00,960,16
2019-06-17 16:00:00-04:00,27.06,27.06,27.06,27.06,818100.0,11.0,27.06,2019-06-17 16:00:00-04:00,2019-06-17,16:00:00,960,16
2019-06-18 16:00:00-04:00,27.09,27.09,27.09,27.09,693477.0,12.0,27.09,2019-06-18 16:00:00-04:00,2019-06-18,16:00:00,960,16
2019-06-19 16:00:00-04:00,27.41,27.41,27.41,27.41,1099316.0,7.0,27.41,2019-06-19 16:00:00-04:00,2019-06-19,16:00:00,960,16
2019-06-20 16:00:00-04:00,27.85,27.85,27.85,27.85,1372189.0,10.0,27.85,2019-06-20 16:00:00-04:00,2019-06-20,16:00:00,960,16
2019-07-01 16:00:00-04:00,26.56,26.56,26.56,26.56,505063.0,14.0,26.56,2019-07-01 16:00:00-04:00,2019-07-01,16:00:00,960,16
2019-07-29 16:00:00-04:00,25.36,25.37,25.36,25.37,992.0,9.0,25.37,2019-07-29 16:00:00-04:00,2019-07-29,16:00:00,960,16
2019-07-30 16:00:00-04:00,25.54,25.54,25.54,25.54,100.0,1.0,25.54,2019-07-30 16:00:00-04:00,2019-07-30,16:00:00,960,16
2019-08-05 16:00:00-04:00,25.31,25.31,25.31,25.31,2275835.0,7.0,25.31,2019-08-05 16:00:00-04:00,2019-08-05,16:00:00,960,16
2019-08-06 16:00:00-04:00,25.17,25.17,25.17,25.17,200.0,1.0,25.17,2019-08-06 16:00:00-04:00,2019-08-06,16:00:00,960,16
