index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-01-02 16:00:00-05:00,181.23,181.23,181.23,181.23,1898096.0,25.0,181.23,2018-01-02 16:00:00-05:00,2018-01-02,16:00:00,960,16
2018-01-03 16:00:00-05:00,184.28,184.47,184.28,184.47,1762779.0,24.0,184.47,2018-01-03 16:00:00-05:00,2018-01-03,16:00:00,960,16
2018-01-04 16:00:00-05:00,184.13,184.13,184.1,184.1,1436903.0,34.0,184.13,2018-01-04 16:00:00-05:00,2018-01-04,16:00:00,960,16
2018-01-05 16:00:00-05:00,186.65,186.72,186.61,186.72,2152940.0,59.0,186.65,2018-01-05 16:00:00-05:00,2018-01-05,16:00:00,960,16
2018-01-08 16:00:00-05:00,188.15,188.15,188.04,188.04,1805667.0,31.0,188.08,2018-01-08 16:00:00-05:00,2018-01-08,16:00:00,960,16
2018-01-09 16:00:00-05:00,187.67,187.67,187.67,187.67,1597694.0,43.0,187.67,2018-01-09 16:00:00-05:00,2018-01-09,16:00:00,960,16
2018-01-10 16:00:00-05:00,187.64,187.64,187.64,187.64,1360119.0,37.0,187.64,2018-01-10 16:00:00-05:00,2018-01-10,16:00:00,960,16
2018-01-11 16:00:00-05:00,187.57,187.57,187.51,187.57,1107869.0,23.0,187.57,2018-01-11 16:00:00-05:00,2018-01-11,16:00:00,960,16
2018-01-12 16:00:00-05:00,178.7,179.18,178.7,179.02,3418404.0,84.0,179.18,2018-01-12 16:00:00-05:00,2018-01-12,16:00:00,960,16
2018-01-16 16:00:00-05:00,178.2,178.2,178.17,178.17,3130221.0,49.0,178.2,2018-01-16 16:00:00-05:00,2018-01-16,16:00:00,960,16
2018-01-17 16:00:00-05:00,177.41,177.41,177.32,177.32,2383449.0,50.0,177.41,2018-01-17 16:00:00-05:00,2018-01-17,16:00:00,960,16
2018-01-18 16:00:00-05:00,179.61,180.02,179.61,179.71,2202459.0,36.0,179.61,2018-01-18 16:00:00-05:00,2018-01-18,16:00:00,960,16
2018-01-19 16:00:00-05:00,181.1,181.1,180.95,181.06,3283989.0,61.0,181.1,2018-01-19 16:00:00-05:00,2018-01-19,16:00:00,960,16
2018-01-22 16:00:00-05:00,185.17,185.17,185.03,185.08,2814876.0,62.0,185.17,2018-01-22 16:00:00-05:00,2018-01-22,16:00:00,960,16
2018-01-23 16:00:00-05:00,189.15,189.15,189.15,189.15,1932400.0,34.0,189.15,2018-01-23 16:00:00-05:00,2018-01-23,16:00:00,960,16
2018-01-24 16:00:00-05:00,186.35,186.56,186.35,186.55,2243298.0,91.0,186.35,2018-01-24 16:00:00-05:00,2018-01-24,16:00:00,960,16
2018-01-25 16:00:00-05:00,187.28,187.28,187.28,187.28,1723495.0,33.0,187.28,2018-01-25 16:00:00-05:00,2018-01-25,16:00:00,960,16
2018-01-26 16:00:00-05:00,189.8,189.8,189.66,189.8,4195735.0,127.0,189.8,2018-01-26 16:00:00-05:00,2018-01-26,16:00:00,960,16
2018-01-29 16:00:00-05:00,185.78,185.94,185.78,185.94,1690645.0,35.0,185.78,2018-01-29 16:00:00-05:00,2018-01-29,16:00:00,960,16
2018-01-30 16:00:00-05:00,186.92,186.99,186.8,186.99,2412222.0,58.0,186.92,2018-01-30 16:00:00-05:00,2018-01-30,16:00:00,960,16
2018-01-31 16:00:00-05:00,186.75,186.94,186.57,186.57,2680919.0,100.0,186.69,2018-01-31 16:00:00-05:00,2018-01-31,16:00:00,960,16
2018-02-01 16:00:00-05:00,192.88,192.88,192.77,192.77,2881475.0,54.0,192.88,2018-02-01 16:00:00-05:00,2018-02-01,16:00:00,960,16
2018-02-02 16:00:00-05:00,190.08,190.08,189.83,189.83,2377933.0,40.0,190.08,2018-02-02 16:00:00-05:00,2018-02-02,16:00:00,960,16
