index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-12-07 16:00:00-05:00,18.6,18.77,18.6,18.65,291188.0,10.0,18.600494,2018-12-07 16:00:00-05:00,2018-12-07,16:00:00,960,16
2018-12-10 16:00:00-05:00,18.8,18.8,18.8,18.8,17394.0,2.0,18.8,2018-12-10 16:00:00-05:00,2018-12-10,16:00:00,960,16
2018-12-11 16:00:00-05:00,18.01,18.01,18.01,18.01,9304.0,2.0,18.01,2018-12-11 16:00:00-05:00,2018-12-11,16:00:00,960,16
2018-12-12 16:00:00-05:00,18.68,18.68,18.68,18.68,12478.0,2.0,18.68,2018-12-12 16:00:00-05:00,2018-12-12,16:00:00,960,16
2018-12-13 16:00:00-05:00,18.76,18.76,18.76,18.76,3414.0,2.0,18.76,2018-12-13 16:00:00-05:00,2018-12-13,16:00:00,960,16
2018-12-14 16:00:00-05:00,18.32,18.32,18.32,18.32,39600.0,2.0,18.32,2018-12-14 16:00:00-05:00,2018-12-14,16:00:00,960,16
2018-12-17 16:00:00-05:00,17.0,17.0,17.0,17.0,205820.0,2.0,17.0,2018-12-17 16:00:00-05:00,2018-12-17,16:00:00,960,16
2018-12-18 16:00:00-05:00,17.0,17.0,17.0,17.0,83892.0,2.0,17.0,2018-12-18 16:00:00-05:00,2018-12-18,16:00:00,960,16
2018-12-19 16:00:00-05:00,16.18,16.18,16.18,16.18,4536.0,2.0,16.18,2018-12-19 16:00:00-05:00,2018-12-19,16:00:00,960,16
2018-12-20 16:00:00-05:00,15.5,15.5,15.01,15.01,7811.0,3.0,15.491908,2018-12-20 16:00:00-05:00,2018-12-20,16:00:00,960,16
2018-12-21 16:00:00-05:00,14.47,14.47,14.47,14.47,75612.0,2.0,14.47,2018-12-21 16:00:00-05:00,2018-12-21,16:00:00,960,16
2018-12-26 16:00:00-05:00,13.52,13.52,13.52,13.52,4482.0,2.0,13.52,2018-12-26 16:00:00-05:00,2018-12-26,16:00:00,960,16
2018-12-27 16:00:00-05:00,14.65,14.65,14.65,14.65,4336.0,2.0,14.65,2018-12-27 16:00:00-05:00,2018-12-27,16:00:00,960,16
2018-12-28 16:00:00-05:00,14.15,14.15,14.15,14.15,6960.0,2.0,14.15,2018-12-28 16:00:00-05:00,2018-12-28,16:00:00,960,16
2018-12-31 16:00:00-05:00,15.27,15.27,15.27,15.27,11330.0,2.0,15.27,2018-12-31 16:00:00-05:00,2018-12-31,16:00:00,960,16
2019-01-02 16:00:00-05:00,15.33,15.33,15.33,15.33,370018.0,2.0,15.33,2019-01-02 16:00:00-05:00,2019-01-02,16:00:00,960,16
2019-01-03 16:00:00-05:00,15.5,15.5,15.5,15.5,3722.0,2.0,15.5,2019-01-03 16:00:00-05:00,2019-01-03,16:00:00,960,16
2019-01-04 16:00:00-05:00,16.96,16.96,16.96,16.96,1218.0,2.0,16.96,2019-01-04 16:00:00-05:00,2019-01-04,16:00:00,960,16
2019-01-07 16:00:00-05:00,16.27,16.27,16.27,16.27,15060.0,2.0,16.27,2019-01-07 16:00:00-05:00,2019-01-07,16:00:00,960,16
2019-01-08 16:00:00-05:00,16.95,16.95,16.95,16.95,11696.0,2.0,16.95,2019-01-08 16:00:00-05:00,2019-01-08,16:00:00,960,16
2019-01-09 16:00:00-05:00,16.33,16.33,16.33,16.33,16822.0,3.0,16.330089,2019-01-09 16:00:00-05:00,2019-01-09,16:00:00,960,16
2019-01-10 16:00:00-05:00,16.48,16.48,16.48,16.48,3140.0,2.0,16.48,2019-01-10 16:00:00-05:00,2019-01-10,16:00:00,960,16
2019-01-11 16:00:00-05:00,17.0,17.0,17.0,17.0,10339.0,3.0,17.000051,2019-01-11 16:00:00-05:00,2019-01-11,16:00:00,960,16
2019-01-14 16:00:00-05:00,16.74,16.74,16.74,16.74,5002.0,2.0,16.74,2019-01-14 16:00:00-05:00,2019-01-14,16:00:00,960,16
2019-01-15 16:00:00-05:00,16.59,16.59,16.59,16.59,16180.0,2.0,16.59,2019-01-15 16:00:00-05:00,2019-01-15,16:00:00,960,16
2019-01-16 16:00:00-05:00,16.26,16.26,16.26,16.26,122452.0,2.0,16.26,2019-01-16 16:00:00-05:00,2019-01-16,16:00:00,960,16
2019-01-17 16:00:00-05:00,16.31,16.31,16.31,16.31,122636.0,2.0,16.31,2019-01-17 16:00:00-05:00,2019-01-17,16:00:00,960,16
2019-01-18 16:00:00-05:00,16.69,16.69,16.69,16.69,267572.0,2.0,16.69,2019-01-18 16:00:00-05:00,2019-01-18,16:00:00,960,16
2019-01-22 16:00:00-05:00,15.56,15.56,15.56,15.56,7458.0,2.0,15.56,2019-01-22 16:00:00-05:00,2019-01-22,16:00:00,960,16
2019-01-23 16:00:00-05:00,14.79,14.79,14.79,14.79,28400.0,2.0,14.79,2019-01-23 16:00:00-05:00,2019-01-23,16:00:00,960,16
2019-01-24 16:00:00-05:00,14.64,14.64,14.64,14.64,21400.0,2.0,14.64,2019-01-24 16:00:00-05:00,2019-01-24,16:00:00,960,16
2019-01-25 16:00:00-05:00,14.91,14.91,14.91,14.91,27770.0,2.0,14.91,2019-01-25 16:00:00-05:00,2019-01-25,16:00:00,960,16
2019-01-28 16:00:00-05:00,14.45,14.45,14.45,14.45,211388.0,2.0,14.45,2019-01-28 16:00:00-05:00,2019-01-28,16:00:00,960,16
2019-01-29 16:00:00-05:00,14.63,14.63,14.63,14.63,9250.0,2.0,14.63,2019-01-29 16:00:00-05:00,2019-01-29,16:00:00,960,16
2019-01-30 16:00:00-05:00,15.13,15.13,15.13,15.13,212758.0,2.0,15.13,2019-01-30 16:00:00-05:00,2019-01-30,16:00:00,960,16
2019-01-31 16:00:00-05:00,16.6,16.6,16.6,16.6,16684.0,4.0,16.6,2019-01-31 16:00:00-05:00,2019-01-31,16:00:00,960,16
2019-02-01 16:00:00-05:00,16.22,16.22,16.22,16.22,13918.0,2.0,16.22,2019-02-01 16:00:00-05:00,2019-02-01,16:00:00,960,16
