index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-01-02 16:00:00-05:00,50.95,50.95,50.95,50.95,1367055.0,29.0,50.95,2018-01-02 16:00:00-05:00,2018-01-02,16:00:00,960,16
2018-01-03 16:00:00-05:00,51.91,51.94,51.91,51.91,1403467.0,21.0,51.91,2018-01-03 16:00:00-05:00,2018-01-03,16:00:00,960,16
2018-01-04 16:00:00-05:00,52.1,52.1,52.1,52.1,990536.0,23.0,52.1,2018-01-04 16:00:00-05:00,2018-01-04,16:00:00,960,16
2018-01-05 16:00:00-05:00,52.71,52.71,52.71,52.71,1623170.0,22.0,52.71,2018-01-05 16:00:00-05:00,2018-01-05,16:00:00,960,16
2018-01-08 16:00:00-05:00,52.41,52.44,52.4,52.4,1523142.0,34.0,52.44,2018-01-08 16:00:00-05:00,2018-01-08,16:00:00,960,16
2018-01-09 16:00:00-05:00,52.32,52.32,52.32,52.32,822853.0,33.0,52.32,2018-01-09 16:00:00-05:00,2018-01-09,16:00:00,960,16
2018-01-10 16:00:00-05:00,52.89,52.97,52.89,52.89,1358801.0,32.0,52.89,2018-01-10 16:00:00-05:00,2018-01-10,16:00:00,960,16
2018-01-11 16:00:00-05:00,53.05,53.05,53.02,53.05,1356767.0,29.0,53.05,2018-01-11 16:00:00-05:00,2018-01-11,16:00:00,960,16
2018-01-12 16:00:00-05:00,53.4,53.49,53.4,53.49,1584863.0,29.0,53.4,2018-01-12 16:00:00-05:00,2018-01-12,16:00:00,960,16
2018-01-16 16:00:00-05:00,53.55,53.55,53.55,53.55,2388667.0,35.0,53.55,2018-01-16 16:00:00-05:00,2018-01-16,16:00:00,960,16
2018-01-17 16:00:00-05:00,53.63,53.63,53.63,53.63,1897874.0,28.0,53.63,2018-01-17 16:00:00-05:00,2018-01-17,16:00:00,960,16
2018-01-18 16:00:00-05:00,54.01,54.01,54.01,54.01,2903916.0,19.0,54.01,2018-01-18 16:00:00-05:00,2018-01-18,16:00:00,960,16
2018-01-19 16:00:00-05:00,54.16,54.16,54.11,54.16,2048499.0,35.0,54.16,2018-01-19 16:00:00-05:00,2018-01-19,16:00:00,960,16
2018-01-22 16:00:00-05:00,54.3,54.3,54.3,54.3,2782900.0,32.0,54.3,2018-01-22 16:00:00-05:00,2018-01-22,16:00:00,960,16
