index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-01-02 16:00:00-05:00,322.58,322.58,322.58,322.58,70771.0,7.0,322.58,2018-01-02 16:00:00-05:00,2018-01-02,16:00:00,960,16
2018-01-03 16:00:00-05:00,329.28,329.28,329.28,329.28,11121.0,9.0,329.28,2018-01-03 16:00:00-05:00,2018-01-03,16:00:00,960,16
2018-01-04 16:00:00-05:00,325.88,325.88,325.88,325.88,16526.0,7.0,325.88,2018-01-04 16:00:00-05:00,2018-01-04,16:00:00,960,16
2018-01-05 16:00:00-05:00,330.87,330.87,330.87,330.87,224087.0,4.0,330.87,2018-01-05 16:00:00-05:00,2018-01-05,16:00:00,960,16
2018-01-08 16:00:00-05:00,340.79,340.79,340.79,340.79,88353.0,8.0,340.79,2018-01-08 16:00:00-05:00,2018-01-08,16:00:00,960,16
2018-01-09 16:00:00-05:00,337.65,337.65,337.65,337.65,20300.0,18.0,337.650108,2018-01-09 16:00:00-05:00,2018-01-09,16:00:00,960,16
2018-01-10 16:00:00-05:00,339.55,339.55,339.55,339.55,17946.0,7.0,339.55,2018-01-10 16:00:00-05:00,2018-01-10,16:00:00,960,16
2018-01-11 16:00:00-05:00,342.02,342.02,342.02,342.02,13225.0,8.0,342.02,2018-01-11 16:00:00-05:00,2018-01-11,16:00:00,960,16
2018-01-12 16:00:00-05:00,342.47,342.47,342.47,342.47,28712.0,14.0,342.47,2018-01-12 16:00:00-05:00,2018-01-12,16:00:00,960,16
2018-01-16 16:00:00-05:00,339.85,339.85,339.85,339.85,17382.0,16.0,339.85,2018-01-16 16:00:00-05:00,2018-01-16,16:00:00,960,16
2018-01-17 16:00:00-05:00,340.45,340.45,340.44,340.45,40276.0,16.0,340.449942,2018-01-17 16:00:00-05:00,2018-01-17,16:00:00,960,16
2018-01-18 16:00:00-05:00,341.88,341.88,341.88,341.88,52761.0,10.0,341.88,2018-01-18 16:00:00-05:00,2018-01-18,16:00:00,960,16
2018-01-19 16:00:00-05:00,345.31,345.31,345.31,345.31,45764.0,7.0,345.31,2018-01-19 16:00:00-05:00,2018-01-19,16:00:00,960,16
2018-01-22 16:00:00-05:00,352.27,352.27,352.27,352.27,32790.0,9.0,352.27,2018-01-22 16:00:00-05:00,2018-01-22,16:00:00,960,16
2018-01-23 16:00:00-05:00,355.43,355.43,355.43,355.43,18398.0,6.0,355.43,2018-01-23 16:00:00-05:00,2018-01-23,16:00:00,960,16
2018-01-24 16:00:00-05:00,355.6,355.6,355.6,355.6,19577.0,11.0,355.6,2018-01-24 16:00:00-05:00,2018-01-24,16:00:00,960,16
2018-01-25 16:00:00-05:00,360.06,360.06,360.06,360.06,16179.0,11.0,360.06,2018-01-25 16:00:00-05:00,2018-01-25,16:00:00,960,16
2018-01-26 16:00:00-05:00,381.86,381.86,381.86,381.86,25044.0,8.0,381.86,2018-01-26 16:00:00-05:00,2018-01-26,16:00:00,960,16
2018-01-29 16:00:00-05:00,390.27,390.27,390.27,390.27,26142.0,7.0,390.27,2018-01-29 16:00:00-05:00,2018-01-29,16:00:00,960,16
2018-01-30 16:00:00-05:00,386.37,386.37,386.37,386.37,22347.0,6.0,386.37,2018-01-30 16:00:00-05:00,2018-01-30,16:00:00,960,16
2018-01-31 16:00:00-05:00,387.1,387.1,387.1,387.1,40966.0,18.0,387.1,2018-01-31 16:00:00-05:00,2018-01-31,16:00:00,960,16
2018-02-01 16:00:00-05:00,378.76,378.77,378.76,378.76,18125.0,10.0,378.749775,2018-02-01 16:00:00-05:00,2018-02-01,16:00:00,960,16
2018-02-02 16:00:00-05:00,368.39,368.39,368.39,368.39,27337.0,15.0,368.39,2018-02-02 16:00:00-05:00,2018-02-02,16:00:00,960,16
2018-02-05 16:00:00-05:00,351.99,351.99,351.84,351.99,31490.0,5.0,351.989524,2018-02-05 16:00:00-05:00,2018-02-05,16:00:00,960,16
2018-02-06 16:00:00-05:00,350.46,350.46,350.46,350.46,28042.0,15.0,350.46,2018-02-06 16:00:00-05:00,2018-02-06,16:00:00,960,16
2018-02-07 16:00:00-05:00,343.4,343.55,343.36,343.55,36302.0,21.0,343.549063,2018-02-07 16:00:00-05:00,2018-02-07,16:00:00,960,16
2018-02-08 16:00:00-05:00,345.31,345.31,345.31,345.31,51519.0,9.0,345.31,2018-02-08 16:00:00-05:00,2018-02-08,16:00:00,960,16
2018-02-09 16:00:00-05:00,335.86,335.86,335.86,335.86,38545.0,11.0,335.86,2018-02-09 16:00:00-05:00,2018-02-09,16:00:00,960,16
2018-02-12 16:00:00-05:00,353.45,353.45,353.45,353.45,105898.0,7.0,353.45,2018-02-12 16:00:00-05:00,2018-02-12,16:00:00,960,16
