index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-01-02 16:00:00-05:00,14.95,14.95,14.95,14.95,170.0,1.0,14.95,2018-01-02 16:00:00-05:00,2018-01-02,16:00:00,960,16
2018-01-03 16:00:00-05:00,15.3,15.3,15.3,15.3,100.0,1.0,15.3,2018-01-03 16:00:00-05:00,2018-01-03,16:00:00,960,16
2018-01-04 16:00:00-05:00,14.595,14.595,14.595,14.595,100.0,1.0,14.595,2018-01-04 16:00:00-05:00,2018-01-04,16:00:00,960,16
2018-01-05 16:00:00-05:00,14.51,14.51,14.51,14.51,606.0,2.0,14.51,2018-01-05 16:00:00-05:00,2018-01-05,16:00:00,960,16
2018-01-08 16:00:00-05:00,14.06,14.06,14.06,14.06,455548.0,55.0,14.06,2018-01-08 16:00:00-05:00,2018-01-08,16:00:00,960,16
2018-01-09 16:00:00-05:00,14.11,14.11,14.11,14.11,602.0,4.0,14.11,2018-01-09 16:00:00-05:00,2018-01-09,16:00:00,960,16
2018-01-10 16:00:00-05:00,14.67,14.67,14.65,14.65,421025.0,11.0,14.650005,2018-01-10 16:00:00-05:00,2018-01-10,16:00:00,960,16
2018-01-12 16:00:00-05:00,14.11,14.11,14.11,14.11,366479.0,7.0,14.11,2018-01-12 16:00:00-05:00,2018-01-12,16:00:00,960,16
2018-01-16 16:00:00-05:00,13.51,13.53,13.51,13.53,2700.0,8.0,13.509881,2018-01-16 16:00:00-05:00,2018-01-16,16:00:00,960,16
2018-01-18 16:00:00-05:00,13.98,13.98,13.98,13.98,500.0,2.0,13.98,2018-01-18 16:00:00-05:00,2018-01-18,16:00:00,960,16
2018-01-19 16:00:00-05:00,14.05,14.05,14.05,14.05,1009.0,3.0,14.05,2018-01-19 16:00:00-05:00,2018-01-19,16:00:00,960,16
2018-01-22 16:00:00-05:00,14.17,14.17,14.16,14.16,565.0,6.0,14.164071,2018-01-22 16:00:00-05:00,2018-01-22,16:00:00,960,16
2018-01-25 16:00:00-05:00,13.71,13.71,13.71,13.71,389085.0,10.0,13.710001,2018-01-25 16:00:00-05:00,2018-01-25,16:00:00,960,16
2018-01-29 16:00:00-05:00,13.47,13.47,13.47,13.47,1000.0,1.0,13.47,2018-01-29 16:00:00-05:00,2018-01-29,16:00:00,960,16
2018-01-30 16:00:00-05:00,13.27,13.27,13.27,13.27,2100.0,15.0,13.27,2018-01-30 16:00:00-05:00,2018-01-30,16:00:00,960,16
2018-01-31 16:00:00-05:00,13.52,13.52,13.52,13.52,441189.0,9.0,13.52,2018-01-31 16:00:00-05:00,2018-01-31,16:00:00,960,16
