index,open,high,low,close,volume,trade_count,vwap,datetime,date,time,minute_of_day,hour
2018-01-02 16:00:00-05:00,157.81,157.81,157.81,157.81,110419.0,19.0,157.81,2018-01-02 16:00:00-05:00,2018-01-02,16:00:00,960,16
2018-01-03 16:00:00-05:00,162.05,162.05,159.0833,162.05,71814.0,12.0,161.801763,2018-01-03 16:00:00-05:00,2018-01-03,16:00:00,960,16
2018-01-04 16:00:00-05:00,163.96,163.96,163.96,163.96,134484.0,17.0,163.96,2018-01-04 16:00:00-05:00,2018-01-04,16:00:00,960,16
2018-01-05 16:00:00-05:00,166.6,166.6,166.6,166.6,111069.0,18.0,166.6,2018-01-05 16:00:00-05:00,2018-01-05,16:00:00,960,16
2018-01-08 16:00:00-05:00,165.08,165.08,165.08,165.08,54085.0,17.0,165.080037,2018-01-08 16:00:00-05:00,2018-01-08,16:00:00,960,16
2018-01-09 16:00:00-05:00,165.73,165.73,165.73,165.73,72269.0,24.0,165.73,2018-01-09 16:00:00-05:00,2018-01-09,16:00:00,960,16
2018-01-10 16:00:00-05:00,166.14,166.14,166.14,166.14,60878.0,18.0,166.140005,2018-01-10 16:00:00-05:00,2018-01-10,16:00:00,960,16
2018-01-11 16:00:00-05:00,171.51,171.51,171.51,171.51,61607.0,14.0,171.51,2018-01-11 16:00:00-05:00,2018-01-11,16:00:00,960,16
2018-01-12 16:00:00-05:00,173.22,173.24,173.11,173.24,74092.0,24.0,173.239648,2018-01-12 16:00:00-05:00,2018-01-12,16:00:00,960,16
2018-01-16 16:00:00-05:00,176.1,176.1,176.1,176.1,250954.0,32.0,176.1,2018-01-16 16:00:00-05:00,2018-01-16,16:00:00,960,16
2018-01-17 16:00:00-05:00,179.36,179.36,179.36,179.36,103164.0,25.0,179.36,2018-01-17 16:00:00-05:00,2018-01-17,16:00:00,960,16
2018-01-18 16:00:00-05:00,179.0,179.0,179.0,179.0,177564.0,13.0,179.0,2018-01-18 16:00:00-05:00,2018-01-18,16:00:00,960,16
2018-01-19 16:00:00-05:00,180.63,180.63,180.6,180.63,97141.0,13.0,180.629969,2018-01-19 16:00:00-05:00,2018-01-19,16:00:00,960,16
2018-01-22 16:00:00-05:00,180.95,180.95,180.95,180.95,67092.0,14.0,180.949718,2018-01-22 16:00:00-05:00,2018-01-22,16:00:00,960,16
2018-01-23 16:00:00-05:00,182.23,182.23,180.1452,182.23,98763.0,14.0,182.088949,2018-01-23 16:00:00-05:00,2018-01-23,16:00:00,960,16
2018-01-24 16:00:00-05:00,184.08,184.08,184.08,184.08,91507.0,15.0,184.08,2018-01-24 16:00:00-05:00,2018-01-24,16:00:00,960,16
2018-01-25 16:00:00-05:00,185.73,185.74,185.73,185.73,61506.0,20.0,185.730017,2018-01-25 16:00:00-05:00,2018-01-25,16:00:00,960,16
2018-01-26 16:00:00-05:00,187.03,187.03,187.03,187.03,111260.0,13.0,187.029914,2018-01-26 16:00:00-05:00,2018-01-26,16:00:00,960,16
2018-01-29 16:00:00-05:00,186.78,186.78,186.78,186.78,63995.0,11.0,186.78,2018-01-29 16:00:00-05:00,2018-01-29,16:00:00,960,16
2018-01-30 16:00:00-05:00,186.59,186.59,186.59,186.59,72557.0,17.0,186.59,2018-01-30 16:00:00-05:00,2018-01-30,16:00:00,960,16
2018-01-31 16:00:00-05:00,187.04,187.04,187.04,187.04,138350.0,22.0,187.04,2018-01-31 16:00:00-05:00,2018-01-31,16:00:00,960,16
